DOI,Catalyst total metal loading (%),Catalyst average crystallite size (nm),Catalyst crystallinity index (-),Catalyst specific surface area (m².g⁻¹),Catalyst pore volume (cm³.g⁻¹),Catalyst average pore diameter (nm),Reaction temperature (°C),Gas hourly space velocity (mL.h⁻¹.gcat⁻¹),Ammonia conversion (%)
http://dx.doi.org/10.1016/j.apcatb.2017.04.031,61.7,29.38,89.13,22,0.09,15,400,15000,5.05051
http://dx.doi.org/10.1016/j.apcatb.2017.04.031,61.7,29.38,89.13,22,0.09,15,450,15000,6.81818
http://dx.doi.org/10.1016/j.apcatb.2017.04.031,61.7,29.38,89.13,22,0.09,15,500,15000,8.83838
http://dx.doi.org/10.1016/j.apcatb.2017.04.031,61.7,29.38,89.13,22,0.09,15,550,15000,10.8586
http://dx.doi.org/10.1016/j.apcatb.2017.04.031,61.7,29.38,89.13,22,0.09,15,600,15000,12.6263
http://dx.doi.org/10.1016/j.apcatb.2017.04.031,25.89,21.17,80.85,43.7,0.12,10,400,15000,43.1818
http://dx.doi.org/10.1016/j.apcatb.2017.04.031,25.89,21.17,80.85,43.7,0.12,10,450,15000,57.3232
http://dx.doi.org/10.1016/j.apcatb.2017.04.031,25.89,21.17,80.85,43.7,0.12,10,500,15000,71.2121
http://dx.doi.org/10.1016/j.apcatb.2017.04.031,25.89,21.17,80.85,43.7,0.12,10,550,15000,84.8485
http://dx.doi.org/10.1016/j.apcatb.2017.04.031,25.89,21.17,80.85,43.7,0.12,10,600,15000,92.4242
http://dx.doi.org/10.1016/j.apcatb.2017.04.031,26.08,24.04,92.76,48.6,0.13,9,400,15000,39.6465
http://dx.doi.org/10.1016/j.apcatb.2017.04.031,26.08,24.04,92.76,48.6,0.13,9,450,15000,51.5152
http://dx.doi.org/10.1016/j.apcatb.2017.04.031,26.08,24.04,92.76,48.6,0.13,9,500,15000,63.6364
http://dx.doi.org/10.1016/j.apcatb.2017.04.031,26.08,24.04,92.76,48.6,0.13,9,550,15000,75.7576
http://dx.doi.org/10.1016/j.apcatb.2017.04.031,26.08,24.04,92.76,48.6,0.13,9,600,15000,85.6061
DOI: 10.1039/C7CY00086C,18.73,12.64,46.30,545.2,0.31,2.28,400,15000,6.19469
DOI: 10.1039/C7CY00086C,18.73,12.64,46.30,545.2,0.31,2.28,425,15000,10.944
DOI: 10.1039/C7CY00086C,18.73,12.64,46.30,545.2,0.31,2.28,450,15000,20.236
DOI: 10.1039/C7CY00086C,18.73,12.64,46.30,545.2,0.31,2.28,475,15000,34.6903
DOI: 10.1039/C7CY00086C,18.73,12.64,46.30,545.2,0.31,2.28,500,15000,54.5133
DOI: 10.1039/C7CY00086C,18.73,12.64,46.30,545.2,0.31,2.28,500,15000,52.9834
DOI: 10.1039/C7CY00086C,34.71,11.29,49.53,430.1,0.33,3.1,400,15000,2.68437
DOI: 10.1039/C7CY00086C,34.71,11.29,49.53,430.1,0.33,3.1,425,15000,4.95575
DOI: 10.1039/C7CY00086C,34.71,11.29,49.53,430.1,0.33,3.1,450,15000,9.49853
DOI: 10.1039/C7CY00086C,34.71,11.29,49.53,430.1,0.33,3.1,475,15000,16.3127
DOI: 10.1039/C7CY00086C,34.71,11.29,49.53,430.1,0.33,3.1,500,15000,26.6372
DOI: 10.1039/C7CY00086C,37.31,13.39,49.68,225.1,0.27,4.8,400,15000,1.44543
DOI: 10.1039/C7CY00086C,37.31,13.39,49.68,225.1,0.27,4.8,425,15000,2.68437
DOI: 10.1039/C7CY00086C,37.31,13.39,49.68,225.1,0.27,4.8,450,15000,4.12979
DOI: 10.1039/C7CY00086C,37.31,13.39,49.68,225.1,0.27,4.8,475,15000,7.02065
DOI: 10.1039/C7CY00086C,37.31,13.39,49.68,225.1,0.27,4.8,500,15000,11.1504
DOI: 10.1039/C7CY00086C,27.11,5.48,29.59,525.2,0.23,1.77,400,15000,3.9233
DOI: 10.1039/C7CY00086C,27.11,5.48,29.59,525.2,0.23,1.77,425,15000,8.0531
DOI: 10.1039/C7CY00086C,27.11,5.48,29.59,525.2,0.23,1.77,450,15000,15.6932
DOI: 10.1039/C7CY00086C,27.11,5.48,29.59,525.2,0.23,1.77,475,15000,27.4631
DOI: 10.1039/C7CY00086C,27.11,5.48,29.59,525.2,0.23,1.77,500,15000,45.4277
http://dx.doi.org/doi:10.1016/j.apcatb.2017.04.043,2.1,13.23,53.42,38.4,0.339,8.81,400,36000,1.21655
http://dx.doi.org/doi:10.1016/j.apcatb.2017.04.043,2.1,13.23,53.42,38.4,0.339,8.81,450,36000,9.73236
http://dx.doi.org/doi:10.1016/j.apcatb.2017.04.043,2.1,13.23,53.42,38.4,0.339,8.81,500,36000,30.4136
http://dx.doi.org/doi:10.1016/j.apcatb.2017.04.043,2.1,13.23,53.42,38.4,0.339,8.81,550,36000,57.9075
http://dx.doi.org/doi:10.1016/j.apcatb.2017.04.043,3.5,14.55,46.71,40.7,0.339,8.34,400,36000,4.37956
http://dx.doi.org/doi:10.1016/j.apcatb.2017.04.043,3.5,14.55,46.71,40.7,0.339,8.34,450,36000,17.7616
http://dx.doi.org/doi:10.1016/j.apcatb.2017.04.043,3.5,14.55,46.71,40.7,0.339,8.34,500,36000,43.0657
http://dx.doi.org/doi:10.1016/j.apcatb.2017.04.043,3.5,14.55,46.71,40.7,0.339,8.34,550,36000,70.8029
http://dx.doi.org/doi:10.1016/j.apcatb.2017.04.043,2.1,6.55,27.58,219.4,0.344,7.37,400,36000,9.73236
http://dx.doi.org/doi:10.1016/j.apcatb.2017.04.043,2.1,6.55,27.58,219.4,0.344,7.37,450,36000,33.3333
http://dx.doi.org/doi:10.1016/j.apcatb.2017.04.043,2.1,6.55,27.58,219.4,0.344,7.37,500,36000,70.073
http://dx.doi.org/doi:10.1016/j.apcatb.2017.04.043,2.1,6.55,27.58,219.4,0.344,7.37,525,36000,91.2409
http://dx.doi.org/doi:10.1016/j.apcatb.2017.04.043,3.5,6.50,39.34,168.9,0.533,7.64,400,36000,23.8443
http://dx.doi.org/doi:10.1016/j.apcatb.2017.04.043,3.5,6.50,39.34,168.9,0.533,7.64,450,36000,53.2847
http://dx.doi.org/doi:10.1016/j.apcatb.2017.04.043,3.5,6.50,39.34,168.9,0.533,7.64,475,36000,70.5596
http://dx.doi.org/doi:10.1016/j.apcatb.2017.04.043,3.5,6.50,39.34,168.9,0.533,7.64,500,36000,91.2409
http://dx.doi.org/doi:10.1016/j.apcatb.2017.04.043,3.5,6.50,39.34,168.9,0.533,7.64,550,36000,100
http://dx.doi.org/doi:10.1016/j.apcatb.2017.04.043,3.5,6.50,39.34,168.9,0.533,7.64,450,10000,85.7534
http://dx.doi.org/doi:10.1016/j.apcatb.2017.04.043,3.5,6.50,39.34,168.9,0.533,7.64,450,20000,67.9452
http://dx.doi.org/doi:10.1016/j.apcatb.2017.04.043,3.5,6.50,39.34,168.9,0.533,7.64,450,30000,56.7123
http://dx.doi.org/doi:10.1016/j.apcatb.2017.04.043,3.5,6.50,39.34,168.9,0.533,7.64,450,60000,37.8082
http://dx.doi.org/doi:10.1016/j.apcatb.2017.04.043,3.5,6.50,39.34,168.9,0.533,7.64,475,10000,99.726
http://dx.doi.org/doi:10.1016/j.apcatb.2017.04.043,3.5,6.50,39.34,168.9,0.533,7.64,475,20000,90.6849
http://dx.doi.org/doi:10.1016/j.apcatb.2017.04.043,3.5,6.50,39.34,168.9,0.533,7.64,475,30000,78.9041
http://dx.doi.org/doi:10.1016/j.apcatb.2017.04.043,3.5,6.50,39.34,168.9,0.533,7.64,475,60000,54.5205
http://dx.doi.org/doi:10.1016/j.apcatb.2017.04.043,3.5,6.50,39.34,168.9,0.533,7.64,500,10000,100
http://dx.doi.org/doi:10.1016/j.apcatb.2017.04.043,3.5,6.50,39.34,168.9,0.533,7.64,500,20000,99.726
http://dx.doi.org/doi:10.1016/j.apcatb.2017.04.043,3.5,6.50,39.34,168.9,0.533,7.64,500,30000,98.0822
http://dx.doi.org/doi:10.1016/j.apcatb.2017.04.043,3.5,6.50,39.34,168.9,0.533,7.64,500,60000,74.5205
http://dx.doi.org/doi:10.1016/j.apcatb.2017.04.043,3.5,6.50,39.34,168.9,0.533,7.64,500,36000,94.8315
https://doi.org/10.1016/j.ijhydene.2018.07.085,13.882,11.14,66.80,7.88,0.044,5,400,6000,20.6186
https://doi.org/10.1016/j.ijhydene.2018.07.085,13.882,11.14,66.80,7.88,0.044,5,450,6000,54.2268
https://doi.org/10.1016/j.ijhydene.2018.07.085,13.882,11.14,66.80,7.88,0.044,5,500,6000,87.4227
https://doi.org/10.1016/j.ijhydene.2018.07.085,13.882,11.14,66.80,7.88,0.044,5,525,6000,96.9072
https://doi.org/10.1016/j.ijhydene.2018.07.085,13.882,11.14,66.80,7.88,0.044,5,550,6000,100
https://doi.org/10.1016/j.ijhydene.2018.07.085,13.882,11.14,66.80,7.88,0.044,5,600,6000,100
https://doi.org/10.1016/j.ijhydene.2018.07.085,13.882,11.14,66.80,7.88,0.044,5,500,30000,58.0361
https://doi.org/10.1016/j.ijhydene.2018.07.085,13.882,11.14,66.80,7.88,0.044,5,600,30000,98.0762
https://doi.org/10.1016/j.ijhydene.2018.07.085,13.882,11.14,66.80,7.88,0.044,5,550,6000,98.6777
http://dx.doi.org/10.1016/j.ijhydene.2017.07.112,5,13.61,88.31,29.7,0.13,19.1,350,6000,4.60251
http://dx.doi.org/10.1016/j.ijhydene.2017.07.112,5,13.61,88.31,29.7,0.13,19.1,400,6000,8.3682
http://dx.doi.org/10.1016/j.ijhydene.2017.07.112,5,13.61,88.31,29.7,0.13,19.1,450,6000,26.3598
http://dx.doi.org/10.1016/j.ijhydene.2017.07.112,5,13.61,88.31,29.7,0.13,19.1,500,6000,49.3724
http://dx.doi.org/10.1016/j.ijhydene.2017.07.112,5,13.61,88.31,29.7,0.13,19.1,550,6000,74.0586
http://dx.doi.org/10.1016/j.ijhydene.2017.07.112,5,15.77,82.44,25,0.09,1.4,350,6000,1.25523
http://dx.doi.org/10.1016/j.ijhydene.2017.07.112,5,15.77,82.44,25,0.09,1.4,400,6000,6.27615
http://dx.doi.org/10.1016/j.ijhydene.2017.07.112,5,15.77,82.44,25,0.09,1.4,450,6000,20.9205
http://dx.doi.org/10.1016/j.ijhydene.2017.07.112,5,15.77,82.44,25,0.09,1.4,500,6000,48.1172
http://dx.doi.org/10.1016/j.ijhydene.2017.07.112,5,15.77,82.44,25,0.09,1.4,550,6000,63.8075
http://dx.doi.org/10.1016/j.ijhydene.2017.07.112,5,14.56,84.35,30.4,0.17,19.6,350,6000,8.78661
http://dx.doi.org/10.1016/j.ijhydene.2017.07.112,5,14.56,84.35,30.4,0.17,19.6,400,6000,14.4351
http://dx.doi.org/10.1016/j.ijhydene.2017.07.112,5,14.56,84.35,30.4,0.17,19.6,450,6000,30.3347
http://dx.doi.org/10.1016/j.ijhydene.2017.07.112,5,14.56,84.35,30.4,0.17,19.6,500,6000,53.1381
http://dx.doi.org/10.1016/j.ijhydene.2017.07.112,5,14.56,84.35,30.4,0.17,19.6,550,6000,86.1925
http://dx.doi.org/10.1016/j.mcat.2017.09.013,50.06,16.47,35.43,279.7,0.24,3.5,450,6000,6.74487
http://dx.doi.org/10.1016/j.mcat.2017.09.013,50.06,16.47,35.43,279.7,0.24,3.5,500,6000,23.7537
http://dx.doi.org/10.1016/j.mcat.2017.09.013,50.06,16.47,35.43,279.7,0.24,3.5,525,6000,40.4692
http://dx.doi.org/10.1016/j.mcat.2017.09.013,50.06,16.47,35.43,279.7,0.24,3.5,550,6000,53.9589
http://dx.doi.org/10.1016/j.mcat.2017.09.013,50.06,16.47,35.43,279.7,0.24,3.5,575,6000,70.088
http://dx.doi.org/10.1016/j.mcat.2017.09.013,50.06,16.47,35.43,279.7,0.24,3.5,600,6000,83.2845
http://dx.doi.org/10.1016/j.mcat.2017.09.013,20.47,16.77,48.42,274.8,0.22,3.3,450,6000,5.57185
http://dx.doi.org/10.1016/j.mcat.2017.09.013,20.47,16.77,48.42,274.8,0.22,3.3,500,6000,20.2346
http://dx.doi.org/10.1016/j.mcat.2017.09.013,20.47,16.77,48.42,274.8,0.22,3.3,525,6000,35.4839
http://dx.doi.org/10.1016/j.mcat.2017.09.013,20.47,16.77,48.42,274.8,0.22,3.3,550,6000,48.9736
http://dx.doi.org/10.1016/j.mcat.2017.09.013,20.47,16.77,48.42,274.8,0.22,3.3,575,6000,60.9971
http://dx.doi.org/10.1016/j.mcat.2017.09.013,20.47,16.77,48.42,274.8,0.22,3.3,600,6000,74.7801
http://dx.doi.org/10.1016/j.mcat.2017.09.013,9.56,22.26,54.63,368.6,0.28,3.1,450,6000,6.74487
http://dx.doi.org/10.1016/j.mcat.2017.09.013,9.56,22.26,54.63,368.6,0.28,3.1,500,6000,22.2874
http://dx.doi.org/10.1016/j.mcat.2017.09.013,9.56,22.26,54.63,368.6,0.28,3.1,525,6000,39.0029
http://dx.doi.org/10.1016/j.mcat.2017.09.013,9.56,22.26,54.63,368.6,0.28,3.1,550,6000,53.0792
http://dx.doi.org/10.1016/j.mcat.2017.09.013,9.56,22.26,54.63,368.6,0.28,3.1,575,6000,65.6891
http://dx.doi.org/10.1016/j.mcat.2017.09.013,9.56,22.26,54.63,368.6,0.28,3.1,600,6000,79.4721
http://dx.doi.org/10.1016/j.mcat.2017.09.013,9.56,22.26,54.63,368.6,0.28,3.1,600,15000,61.5749
http://dx.doi.org/10.1016/j.mcat.2017.09.013,9.56,22.26,54.63,368.6,0.28,3.1,600,24000,61.8018
http://dx.doi.org/10.1016/j.mcat.2017.09.013,9.56,22.26,54.63,368.6,0.28,3.1,600,36000,55.4955
http://dx.doi.org/10.1016/j.mcat.2017.09.013,1.29,21.62,61.07,447.4,0.22,2,450,6000,3.51906
http://dx.doi.org/10.1016/j.mcat.2017.09.013,1.29,21.62,61.07,447.4,0.22,2,500,6000,11.1437
http://dx.doi.org/10.1016/j.mcat.2017.09.013,1.29,21.62,61.07,447.4,0.22,2,525,6000,19.6481
http://dx.doi.org/10.1016/j.mcat.2017.09.013,1.29,21.62,61.07,447.4,0.22,2,550,6000,33.4311
http://dx.doi.org/10.1016/j.mcat.2017.09.013,1.29,21.62,61.07,447.4,0.22,2,575,6000,52.4927
http://dx.doi.org/10.1016/j.mcat.2017.09.013,1.29,21.62,61.07,447.4,0.22,2,600,6000,70.9677
http://dx.doi.org/10.1016/j.ijhydene.2016.11.150,15,9.79,76.39,136,0.5592,13.416,400,3000,5.04451
http://dx.doi.org/10.1016/j.ijhydene.2016.11.150,15,9.79,76.39,136,0.5592,13.416,450,3000,15.9644
http://dx.doi.org/10.1016/j.ijhydene.2016.11.150,15,9.79,76.39,136,0.5592,13.416,500,3000,42.0772
http://dx.doi.org/10.1016/j.ijhydene.2016.11.150,15,9.79,76.39,136,0.5592,13.416,550,3000,80.5341
http://dx.doi.org/10.1016/j.ijhydene.2016.11.150,15,9.79,76.39,136,0.5592,13.416,600,3000,97.6261
http://dx.doi.org/10.1016/j.ijhydene.2016.11.150,15,9.80,60.97,138,0.561,9.32,400,3000,7.18101
http://dx.doi.org/10.1016/j.ijhydene.2016.11.150,15,9.80,60.97,138,0.561,9.32,450,3000,23.3234
http://dx.doi.org/10.1016/j.ijhydene.2016.11.150,15,9.80,60.97,138,0.561,9.32,500,3000,59.4065
http://dx.doi.org/10.1016/j.ijhydene.2016.11.150,15,9.80,60.97,138,0.561,9.32,550,3000,97.6261
http://dx.doi.org/10.1016/j.ijhydene.2016.11.150,15,9.80,60.97,138,0.561,9.32,600,3000,100
http://dx.doi.org/10.1016/j.ijhydene.2016.11.150,15,9.80,60.97,138,0.561,9.32,400,6000,6.2069
http://dx.doi.org/10.1016/j.ijhydene.2016.11.150,15,9.80,60.97,138,0.561,9.32,450,6000,19.3103
http://dx.doi.org/10.1016/j.ijhydene.2016.11.150,15,9.80,60.97,138,0.561,9.32,500,6000,47.8161
http://dx.doi.org/10.1016/j.ijhydene.2016.11.150,15,9.80,60.97,138,0.561,9.32,550,6000,84.5977
http://dx.doi.org/10.1016/j.ijhydene.2016.11.150,15,9.80,60.97,138,0.561,9.32,600,6000,94.2529
http://dx.doi.org/10.1016/j.ijhydene.2016.11.150,15,9.80,60.97,138,0.561,9.32,400,30000,2.52874
http://dx.doi.org/10.1016/j.ijhydene.2016.11.150,15,9.80,60.97,138,0.561,9.32,450,30000,9.1954
http://dx.doi.org/10.1016/j.ijhydene.2016.11.150,15,9.80,60.97,138,0.561,9.32,500,30000,23.4483
http://dx.doi.org/10.1016/j.ijhydene.2016.11.150,15,9.80,60.97,138,0.561,9.32,550,30000,46.8966
http://dx.doi.org/10.1016/j.ijhydene.2016.11.150,15,9.80,60.97,138,0.561,9.32,600,30000,76.7816
http://dx.doi.org/10.1016/j.ijhydene.2016.11.150,15,9.80,60.97,138,0.561,9.32,400,60000,1.6092
http://dx.doi.org/10.1016/j.ijhydene.2016.11.150,15,9.80,60.97,138,0.561,9.32,450,60000,6.66667
http://dx.doi.org/10.1016/j.ijhydene.2016.11.150,15,9.80,60.97,138,0.561,9.32,500,60000,16.5517
http://dx.doi.org/10.1016/j.ijhydene.2016.11.150,15,9.80,60.97,138,0.561,9.32,550,60000,33.5632
http://dx.doi.org/10.1016/j.ijhydene.2016.11.150,15,9.80,60.97,138,0.561,9.32,600,60000,58.1609
http://dx.doi.org/10.1016/j.ijhydene.2016.11.150,15,9.80,60.97,138,0.561,9.32,550,6000,84.0909
http://dx.doi.org/10.1016/j.ijhydene.2016.11.150,15,9.85,59.89,91,0.5592,13.416,400,3000,6.46884
http://dx.doi.org/10.1016/j.ijhydene.2016.11.150,15,9.85,59.89,91,0.5592,13.416,450,3000,20.7122
http://dx.doi.org/10.1016/j.ijhydene.2016.11.150,15,9.85,59.89,91,0.5592,13.416,500,3000,53.7092
http://dx.doi.org/10.1016/j.ijhydene.2016.11.150,15,9.85,59.89,91,0.5592,13.416,550,3000,88.8427
http://dx.doi.org/10.1016/j.ijhydene.2016.11.150,15,9.85,59.89,91,0.5592,13.416,600,3000,96.2018
http://dx.doi.org/10.1016/j.ijhydene.2016.11.150,15,15.76,62.00,63,0.5592,13.416,400,3000,7.65579
http://dx.doi.org/10.1016/j.ijhydene.2016.11.150,15,15.76,62.00,63,0.5592,13.416,450,3000,24.7478
http://dx.doi.org/10.1016/j.ijhydene.2016.11.150,15,15.76,62.00,63,0.5592,13.416,500,3000,55.6083
http://dx.doi.org/10.1016/j.ijhydene.2016.11.150,15,15.76,62.00,63,0.5592,13.416,550,3000,91.2166
http://dx.doi.org/10.1016/j.ijhydene.2016.11.150,15,15.76,62.00,63,0.5592,13.416,600,3000,99.5252
http://dx.doi.org/10.1016/j.ijhydene.2017.01.044,3.88,6.36,55.98,110,0.248,7,400,6000,1.22549
http://dx.doi.org/10.1016/j.ijhydene.2017.01.044,3.88,6.36,55.98,110,0.248,7,450,6000,6.12745
http://dx.doi.org/10.1016/j.ijhydene.2017.01.044,3.88,6.36,55.98,110,0.248,7,500,6000,27.2059
http://dx.doi.org/10.1016/j.ijhydene.2017.01.044,3.88,6.36,55.98,110,0.248,7,550,6000,71.8137
http://dx.doi.org/10.1016/j.ijhydene.2017.01.044,3.88,6.36,55.98,110,0.248,7,600,6000,97.3039
http://dx.doi.org/10.1016/j.ijhydene.2017.01.044,5.272,6.90,65.51,120,0.222,12,400,6000,3.92157
http://dx.doi.org/10.1016/j.ijhydene.2017.01.044,5.272,6.90,65.51,120,0.222,12,450,6000,12.0098
http://dx.doi.org/10.1016/j.ijhydene.2017.01.044,5.272,6.90,65.51,120,0.222,12,500,6000,31.6176
http://dx.doi.org/10.1016/j.ijhydene.2017.01.044,5.272,6.90,65.51,120,0.222,12,550,6000,77.2059
http://dx.doi.org/10.1016/j.ijhydene.2017.01.044,5.272,6.90,65.51,120,0.222,12,600,6000,98.0392
http://dx.doi.org/10.1016/j.ijhydene.2017.01.044,9.28,5.84,70.80,129,0.333,9,400,6000,9.55882
http://dx.doi.org/10.1016/j.ijhydene.2017.01.044,9.28,5.84,70.80,129,0.333,9,450,6000,21.0784
http://dx.doi.org/10.1016/j.ijhydene.2017.01.044,9.28,5.84,70.80,129,0.333,9,500,6000,49.2647
http://dx.doi.org/10.1016/j.ijhydene.2017.01.044,9.28,5.84,70.80,129,0.333,9,550,6000,87.0098
http://dx.doi.org/10.1016/j.ijhydene.2017.01.044,9.28,5.84,70.80,129,0.333,9,600,6000,100
http://dx.doi.org/10.1016/j.ijhydene.2017.01.044,3.16,5.72,58.74,105,0.284,9,400,6000,9.55882
http://dx.doi.org/10.1016/j.ijhydene.2017.01.044,3.16,5.72,58.74,105,0.284,9,450,6000,19.3627
http://dx.doi.org/10.1016/j.ijhydene.2017.01.044,3.16,5.72,58.74,105,0.284,9,500,6000,46.0784
http://dx.doi.org/10.1016/j.ijhydene.2017.01.044,3.16,5.72,58.74,105,0.284,9,550,6000,82.8431
http://dx.doi.org/10.1016/j.ijhydene.2017.01.044,3.16,5.72,58.74,105,0.284,9,600,6000,100
http://dx.doi.org/10.1016/j.ijhydene.2017.01.044,3,6.41,61.42,93,0.227,10,400,6000,3.1941
http://dx.doi.org/10.1016/j.ijhydene.2017.01.044,3,6.41,61.42,93,0.227,10,450,6000,11.5479
http://dx.doi.org/10.1016/j.ijhydene.2017.01.044,3,6.41,61.42,93,0.227,10,500,6000,37.1007
http://dx.doi.org/10.1016/j.ijhydene.2017.01.044,3,6.41,61.42,93,0.227,10,550,6000,77.6413
http://dx.doi.org/10.1016/j.ijhydene.2017.01.044,3,6.41,61.42,93,0.227,10,600,6000,99.0172
http://dx.doi.org/10.1016/j.ijhydene.2017.01.044,3,6.10,68.62,103,0.261,10,400,6000,8.59951
http://dx.doi.org/10.1016/j.ijhydene.2017.01.044,3,6.10,68.62,103,0.261,10,450,6000,18.1818
http://dx.doi.org/10.1016/j.ijhydene.2017.01.044,3,6.10,68.62,103,0.261,10,500,6000,43.2432
http://dx.doi.org/10.1016/j.ijhydene.2017.01.044,3,6.10,68.62,103,0.261,10,550,6000,87.2236
http://dx.doi.org/10.1016/j.ijhydene.2017.01.044,3,6.10,68.62,103,0.261,10,600,6000,100.737
http://dx.doi.org/10.1016/j.ijhydene.2017.01.044,3,7.07,71.19,109,0.251,10,400,6000,11.0565
http://dx.doi.org/10.1016/j.ijhydene.2017.01.044,3,7.07,71.19,109,0.251,10,450,6000,30.7125
http://dx.doi.org/10.1016/j.ijhydene.2017.01.044,3,7.07,71.19,109,0.251,10,500,6000,62.4079
http://dx.doi.org/10.1016/j.ijhydene.2017.01.044,3,7.07,71.19,109,0.251,10,550,6000,97.543
http://dx.doi.org/10.1016/j.ijhydene.2017.01.044,3,7.07,71.19,109,0.251,10,550,6000,96.0241
http://dx.doi.org/10.1016/j.ijhydene.2017.01.044,3,7.64,67.75,95,0.241,11,400,6000,9.09091
http://dx.doi.org/10.1016/j.ijhydene.2017.01.044,3,7.64,67.75,95,0.241,11,450,6000,16.7076
http://dx.doi.org/10.1016/j.ijhydene.2017.01.044,3,7.64,67.75,95,0.241,11,500,6000,43.2432
http://dx.doi.org/10.1016/j.ijhydene.2017.01.044,3,7.64,67.75,95,0.241,11,550,6000,84.7666
http://dx.doi.org/10.1016/j.ijhydene.2017.01.044,3,7.64,67.75,95,0.241,11,600,6000,99.0172
DOI: 10.1039/C5CY00871A,2,8.04,91.08,91,0.333,11,450,6000,10.3565
DOI: 10.1039/C5CY00871A,2,8.04,91.08,91,0.333,11,500,6000,31.5789
DOI: 10.1039/C5CY00871A,2,8.04,91.08,91,0.333,11,550,6000,75.5518
DOI: 10.1039/C5CY00871A,2,8.04,91.08,91,0.333,11,600,6000,96.944
DOI: 10.1039/C5CY00871A,2,8.04,91.08,91,0.333,11,600,6000,98.2638
DOI: 10.1039/C5CY00871A,4,6.67,84.61,93,0.333,9,450,6000,12.3939
DOI: 10.1039/C5CY00871A,4,6.67,84.61,93,0.333,9,500,6000,39.3888
DOI: 10.1039/C5CY00871A,4,6.67,84.61,93,0.333,9,550,6000,81.3243
DOI: 10.1039/C5CY00871A,4,6.67,84.61,93,0.333,9,600,6000,98.3
DOI: 10.1039/C5CY00871A,4,6.67,84.61,93,0.333,9,600,6000,98.6644
DOI: 10.1039/C5CY00871A,7,7.33,89.26,83,0.317,23,450,6000,6.28183
DOI: 10.1039/C5CY00871A,7,7.33,89.26,83,0.317,23,500,6000,28.3531
DOI: 10.1039/C5CY00871A,7,7.33,89.26,83,0.317,23,550,6000,69.4397
DOI: 10.1039/C5CY00871A,7,7.33,89.26,83,0.317,23,600,6000,93.039
DOI: 10.1039/C5CY00871A,7,7.33,89.26,83,0.317,23,600,6000,93.3222
http://dx.doi.org/10.1016/j.ijhydene.2015.12.171,22.26,11.77,85.50,6.1,0.212,19.71,500,21600,29.5745
http://dx.doi.org/10.1016/j.ijhydene.2015.12.171,22.26,11.77,85.50,6.1,0.212,19.71,550,21600,82.766
http://dx.doi.org/10.1016/j.ijhydene.2015.12.171,22.26,11.77,85.50,6.1,0.212,19.71,600,21600,100
http://dx.doi.org/10.1016/j.ijhydene.2015.12.171,22.26,11.77,85.50,6.1,0.212,19.71,650,21600,100
http://dx.doi.org/10.1016/j.ijhydene.2015.12.171,21.72,9.90,80.72,2.9,0.212,19.71,500,21600,8.51064
http://dx.doi.org/10.1016/j.ijhydene.2015.12.171,21.72,9.90,80.72,2.9,0.212,19.71,550,21600,38.9362
http://dx.doi.org/10.1016/j.ijhydene.2015.12.171,21.72,9.90,80.72,2.9,0.212,19.71,600,21600,93.8298
http://dx.doi.org/10.1016/j.ijhydene.2015.12.171,21.72,9.90,80.72,2.9,0.212,19.71,650,21600,100
http://dx.doi.org/10.1016/j.ijhydene.2015.12.171,23.64,8.95,71.27,3,0.212,19.71,500,21600,12.1277
http://dx.doi.org/10.1016/j.ijhydene.2015.12.171,23.64,8.95,71.27,3,0.212,19.71,550,21600,51.4894
http://dx.doi.org/10.1016/j.ijhydene.2015.12.171,23.64,8.95,71.27,3,0.212,19.71,600,21600,97.6596
http://dx.doi.org/10.1016/j.ijhydene.2015.12.171,23.64,8.95,71.27,3,0.212,19.71,650,21600,100
http://dx.doi.org/10.1016/j.ijhydene.2015.12.171,23,10.59,75.68,7.8,0.212,19.71,500,21600,22.3404
http://dx.doi.org/10.1016/j.ijhydene.2015.12.171,23,10.59,75.68,7.8,0.212,19.71,550,21600,74.8936
http://dx.doi.org/10.1016/j.ijhydene.2015.12.171,23,10.59,75.68,7.8,0.212,19.71,600,21600,99.3617
http://dx.doi.org/10.1016/j.ijhydene.2015.12.171,23,10.59,75.68,7.8,0.212,19.71,650,21600,100
http://dx.doi.org/10.1016/j.molcata.2016.01.012,5,10.38,87.07,33,0.035,2.5,400,6000,10.6576
http://dx.doi.org/10.1016/j.molcata.2016.01.012,5,10.38,87.07,33,0.035,2.5,450,6000,29.4785
http://dx.doi.org/10.1016/j.molcata.2016.01.012,5,10.38,87.07,33,0.035,2.5,500,6000,59.8639
http://dx.doi.org/10.1016/j.molcata.2016.01.012,5,10.38,87.07,33,0.035,2.5,550,6000,90.2494
http://dx.doi.org/10.1016/j.molcata.2016.01.012,5,9.86,73.48,35,0.036,6.3,400,6000,10.2041
http://dx.doi.org/10.1016/j.molcata.2016.01.012,5,9.86,73.48,35,0.036,6.3,450,6000,26.3039
http://dx.doi.org/10.1016/j.molcata.2016.01.012,5,9.86,73.48,35,0.036,6.3,500,6000,55.7823
http://dx.doi.org/10.1016/j.molcata.2016.01.012,5,9.86,73.48,35,0.036,6.3,550,6000,85.7143
http://dx.doi.org/10.1016/j.molcata.2016.01.012,5,7.21,86.86,37,0.039,4,400,6000,5.21542
